id,url,title,genre,img,desc,key_word
2671,https://webtoon.kakao.com/content/이것이-법이다/2671,이것이 법이다,판타지 드라마,2671.jpg,"""천재 변호사 노형진의 정의구현 회귀 판타지!  대학교 수석에 사법고시 수석 95% 달하는 승률까지 속칭 잘나가는(?) 변호사였던 노형진! 그는 정의로운 대한민국을 만들기 위해 커다란 권력에 맞서 싸우던 중 국정원 요원에 의해 무참히 살해당하고 만다.  """"죽어서는 안 될 놈인데…"""" 노형진은 사실 옥황상제가 지상의 타락을 바로잡기 위해 보냈던 인물이었다! 그런 그가 허무하게 저승으로 돌아오자 옥황상제는 다시 한번 노형진을 지상으로 내려보내게 되는데… ＂자기 목숨 줄을 지킬 정도의 힘은 줘야지."""" 옥황상제가 말한 그 '힘'의 정체는 과연?  과연 노형진은 자신의 미래와 대한민국의 미래까지 모두 바꿀 수 있을 것인가?!""","['통쾌한', '몰입되는', '판타지드라마', '회귀물']"
2672,https://webtoon.kakao.com/content/악역인데-인기가-너무-많다/2672,악역인데 인기가 너무 많다,로맨스 판타지,2672.jpg,"""모두에게 미움받는 악역  이엘린에게 빙의했다.  """"내가 이엘린이 된 이상 이렇게 억울하게 당하면서 악역으로 살아갈 순 없어."""" """"원작 속 주인공들과 엮이지만 않으면 되겠지.""""  분명 완벽한 계획이라 생각했다. 그러나  """"이엘린 또 도망가면 꽁꽁 묶어서 황자궁으로 데려가 버리겠어."""" 여주만 바라보아야 할 2황자가  내게 집착하기 시작하더니  """"딱히 널 생각해서 그런 건 아니니 착각하지 마라."""" 내 라이벌이란 이놈은 마치 날  짝사랑하는 듯한 눈으로 쳐다보기 시작했고  """"까악! 이엘린님 너무 아름다워  세상에서 제일 멋있으셔!"""" """"저분 마법에 한 번 맞아봤으면…!""""  갑자기 날 추종하는 팬클럽이 생기질 않나 """"자! 우리 모두 이엘린님의 사진을 보며  경건한 마음으로 기도합니다."""" 원작 여주가 내 팬클럽 회장이 되어 버렸다.  너네…날 이렇게 좋아해도 되는 거야? 나 악역인데?!""","['발랄한', '설레는', '로맨스판타지', '빙의물']"
2673,https://webtoon.kakao.com/content/FFF급-관심용사/2673,FFF급 관심용사,액션/무협,2673.jpg,갑자기 용사로 소환된 판타지 세계. 10년간의 고생 끝에 마침내 마왕을 쓰러트리지만 성적표를 받고 10년 전 소환된 날로 회귀하는데… 한수는 과연 판타지 세계에서 집으로 돌아갈 수 있을까?,"['통쾌한', '압도되는', '액션/무협', '차원이동물']"
2674,https://webtoon.kakao.com/content/폭군의-필드/2674,폭군의 필드,액션/무협,2674.jpg,“네가 그러고도 국가대표냐! 내가 해도 너보다는 잘하겠다!” “답답하면 네가 한번 넣어보든가.”  응원하는 축구팀의 부진한 플레이에 울화통이 터진 프로레슬러 정호철. 축구 선수에 도발에 그대로 축구장에 난입하여 날린 슛 한방이 인생을 바꾸다. 거대하게 사고 친 정호철에게 돌아온 것은 구치소 행이 아닌 구단의 입단 제의!  이젠 링 위가 아닌 레슬러가 아닌 축구장의 폭군으로 군림한다.,"['웃기는', '통쾌한', '액션/무협', '성공성장물']"
2675,https://webtoon.kakao.com/content/핸드메이드/2675,핸드메이드,로맨스 판타지,2675.jpg,"""대한민국 89세의 할머니는 이승에서 천수를 누리고 고통 없는 좋은 곳에서 편히 쉴... 줄 알았지만?!  """"빨리 일어나서 옷 챙겨 입고 일해!""""  열다섯 살 윈스턴 자작가의 하녀로 회귀한 할미 아니 하미. 뛰어난 손재주로 자작가 사람들 모두 그녀에게 입덕하는데! 잘생긴데다 잔망도 쩌는 도련님 카시안이 괴롭혀 오지만 정신은 89세인 하미의 눈에는 그저 손자같아 '오구오구' 귀여울 뿐. 그러던 중 그녀는 한 점쟁이로부터 회귀의 비밀을 듣게 되는데...  실과 바늘만 있으면 뭐든 만들어 내는 먼치킨 하녀의 우당탕 핸드메이드 인생!""","['웃기는', '발랄한', '로맨스판타지', '회귀물']"
2676,https://webtoon.kakao.com/content/왜란종결자/2676,왜란종결자,판타지 드라마,2676.jpg,전쟁통에 어머니를 잃고 아버지를 찾아나선 은동 알 수 없는 이유로 사라지기 시작한 혼들을 추적하는 저승사자 태을 800년간 도를 닦은 호랑이 흑호 우주 팔계를 통틀어 상대할 자 없는 환수 호유화. 조선이 건국된 지 200년 후에 임진왜란으로 기록되는 기나긴 전란 속에서 왜란 종결자를 찾아 천기를 바로잡기 위해 분투하는 네 사람의 치열한 싸움이 시작된다.,"['통쾌한', '몰입되는', '판타지드라마', '성공성장물']"
2677,https://webtoon.kakao.com/content/지옥에서-독식/2677,지옥에서 독식,액션/무협,2677.jpg,헌터를 꿈꿔볼 가능성도 짓밟힌 흙수저 채취꾼 강현무. 어느 날 일확천금을 꿈꾸며 잠든 그의 앞에 나타난것은……?! 【난이도: 지옥 종말의 별에 진입합니다.】 “……뭐?” 괴물들로 넘쳐나는 미래의 지구에서 아이템도 스킬도 나 혼자 독식한다!,"['압도되는', '통쾌한', '액션/무협', '레벨업물']"
2678,https://webtoon.kakao.com/content/그-악녀에게는-폭군이-필요하다/2678,그 악녀에게는 폭군이 필요하다,로맨스 판타지,2678.jpg,누구보다 아끼던 사촌 동생 아리넬에게 독살 당한 후 깨어나니 1년 전의 과거.  나를 파멸시킨 사촌동생과 그 가족들에게 복수하기 위해 폭군을 내 것으로 만들기로 결심한다.  “왜 내게 입 맞췄지?” “제 동생이 폐하를 사랑하거든요.”  폭군과의 위험한 관계가 시작된다.,"['몰입되는', '환상적인', '로맨스판타지', '복수물']"
2679,https://webtoon.kakao.com/content/나의-나쁜-연하남/2679,나의 나쁜 연하남,로맨스,2679.jpg,"""첫사랑을 뺏어간 동창과  전남친의 웨딩 커플 파티에 초대된 박솔.  마땅한 남자가 없어 고민하던 솔 앞에 나타난 4살이나 어린 동생 친구 한주혁!   """"잘됐다! 너 하루만 내 남친 알바해라."""" 하지만 이 녀석 어느새 남자가 되어 솔을 시시때때로 당황시킨다.   """"누나 저 이제 어리지 않아요. 각오해요 지금부터 시작이니까.""""""","['발랄한', '에로틱한', '로맨스', '로맨틱코미디물']"
2680,https://webtoon.kakao.com/content/극락왕생/2680,극락왕생,판타지 드라마,2680.jpg,당산역 귀신 박자언 X 막무가내 지옥의 호법신 도명 윤회의 끝 극락왕생을 위해 펼치는 퇴마 활극! “들려? 노래 불러. 체리필터의 [낭만 고양이]로…” 비 오는 날이면 합정에서 당산으로 넘어가는 2호선 지하철에 나타나는 ‘당산역 귀신’. 자신이 보이는 인간에게 다가가 ‘낭만 고양이’를 불러달라 애원한다.   그저 짓궂은 귀신인지 원한을 품은 악귀인지 애매하지만 지옥의 호법신 도명은 그를 지옥에 끌고 가기 위해 무작정 인간도로 향한다. 도명에게 귀신이란 존재는 극락에 이르기까지의 윤회의 고통을 거부한 죄인일 뿐. 당산역 귀신을 끌고 가기 직전 도명은 인간도의 귀신을 보살피는 관음보살에게 들키고 만다.   관음은 악귀도 아닌 귀신을 함부로 지옥에 끌고 가려 했던 도명을 다그친다. 언제부턴가 자비의 마음을 잊고 자신의 옳음을 증명하려는 마음만 앞섰던 도명. 그런 도명에게 관음은 한 가지 특별한 임무를 내린다.,"['진중한', '유쾌한', '판타지드라마', '환생물']"
2681,https://webtoon.kakao.com/content/우리-동네-삐-/2681,우리 동네 삐-,공포/스릴러,2681.jpg,평범한 빌라에 살고 있는 수현의 집 앞에 수상한 남자가 서성이기 시작했다. 수상한 남자는 온라인 게임에서 알게 된 스토커였다. 수현은 불안감에 외출할 땐 나무를 뾰족하게 깎아서  가방에 넣고 다니기 시작했다.  외출하고 돌아온 어느 날  수현의 집에 스토커가 자신을 강간하려고 덤벼들었고 수현은 준비한 나무로 스토커를 살인한다. 그 이후에도 수현의 집에  다양한 남자들이 강간하려고 방문을 한다. 수현의 아랫집 여자는 시끄러운 윗집 수현에게  조용히 해달라고 항의한다. 아랫집 여자도 보통 사람이 아닌데  그녀와 엮이는 동네 사람들도  뭔가 하나씩 이상한 분위기를 풍기고 있다. 그중 최고 이상한 사람은  백미러만 바라보고 다니는 괴인인데...  조만간 이 동네에서 무언가 터질 것만 같다.,"['등골오싹한', '미스테리한', '공포/스릴러', '범죄스릴러물']"
2682,https://webtoon.kakao.com/content/콜사인/2682,콜사인,드라마,2682.jpg,이기적인 세상에 이타적인 사람들이 있기도 하다.  “사람 목숨만큼 귀한 건 없다……. 아닙니까?” “물론 그렇지. 그런데 한 사람을 구한다는 의미를 알아?” “무슨 말씀이신지?” 태건이 고개를 갸웃거리자 이채용 팀장이 빙그레 웃었다.  “한 사람을 구하면 나아가 그 사람 가족을 구하는 거야.”  “네?” “그 사람이 죽었다면 가족들 그리고 지인들 미래는 어쩌겠니?”   그 몇 마디가 태건의 인생을 바꿨다. 우리가 사는 오늘은 어제 죽은 누군가가 갈망한 내일이다.    목숨을 걸고 타인의 생명을 그리고 삶의 스토리를 이어갈 수 있게 한다면? 결코 돈으로도 살 수 없는 보람이다.  콜사인! 살려달란 소리에 반사적으로 움직일 수 있는 원동력이다. ,"['압도되는', '역동적인', '드라마', '힐링물']"
2683,https://webtoon.kakao.com/content/스위치/2683,스위치,학원/판타지,2683.jpg,5명의 일진들에게 괴롭힘을 당하던 최백호는 폭력에 굴복해 비굴한 웃음을 지으며 힘겨운 중학 시절을 보내고 있었다.  어느날 일진들의 폭력에 죽음의 공포를 느끼게 된 최백호는 눈앞이 흐려지고 기억이 사라지는 '스위치 온' 상태가 되어 5명의 일진들을 모두 쓰러뜨리게 되고...  그날부터 일진들의 셔틀이었던 최백호는 몰려다니는 놈들만 보면 혼자 달려들어 무자비하게 패 버리는 일진들의 저승사자가 되고 일진들에게 공포의 대상이 된다.  절대강자 도창수가 나타나기 전까지는...,"['역동적인', '압도되는', '학원/판타지', '조직/암흑가']"
2684,https://webtoon.kakao.com/content/도령의-가족/2684,도령의 가족,드라마,2684.jpg,장녀 장남 차녀 차남 삼녀... 그리고 귀여운 막냉이까지! 짜맞춘 듯 아들 딸 세 명씩 모여 시끌시끌 복작복작 왁자지껄한 우리 육남매. 특별한 일 없이도 하루하루 소란한 그들의 이야기 <도령의 가족>,"['발랄한', '공감되는', '드라마', '힐링물']"
2685,https://webtoon.kakao.com/content/청춘-로맨스/2685,청춘 로맨스,로맨스,2685.jpg,미모가 낳은 못된 소문에 상처 입는 혜리. 끈기 하나로 혜리의 마음을 두드리는 화운. 이들은 사랑할 수 있을까? 가장 불안한 그래서 가장 찬란한 시절 우리들의 이야기 <청춘로맨스>,"['발랄한', '따뜻한', '로맨스', '캠퍼스물']"
2686,https://webtoon.kakao.com/content/흑막의-목줄을-놓쳐버렸다/2686,흑막의 목줄을 놓쳐버렸다,로맨스 판타지,2686.jpg,나는 소설 속 악녀 ‘시리에나’로 빙의했다.   시리에나의 어머니는 흑막을 데려와 세뇌시켜 자신의 이익을 위해 이용하려 하고 있었다.   세뇌의 내용은 두 가지.  가문의 사람들에게 복종할 것. 그리고 시리에나 그러니까 나를 사랑할 것. 덕분에 세뇌를 당한 흑막은 나한테 광적으로 집착을 한다. 흑막 그러니까 아제스터에게 걸린 세뇌를 풀어주야겠다고 마음먹은 나는 오랜 노력 끝에 성공하지만…   이게 무슨 상황이지?  “세뇌가 풀렸으니 이젠 내 마음대로 할 겁니다. 그러니 시리에나 부디 열심히 발악해 보세요.”   세뇌를 풀어주자 다른 의미로 전보다 더 미친 듯이 집착하는 흑막. 아니 그건 내 착각이겠지?,"['긴장감있는', '처절한', '로맨스판타지', '피폐물']"
2687,https://webtoon.kakao.com/content/동솔동-아이들/2687,동솔동 아이들,판타지 드라마,2687.jpg,귀신이 보이는 고등학생 '남태영'. 동쪽으로 가라는 무당의 말에  외할머니가 살고 있는 시골 도시 '동솔동' 으로 이사를 간다.   '동솔고등학교'에서의 첫 등교 날  태영은 황당한 장면을 목격하는데...,"['발랄한', '웃기는', '판타지드라마', '힐링물']"
2688,https://webtoon.kakao.com/content/황후-위목화/2688,황후 위목화,로맨스 판타지,2688.jpg,위목화는 두 번의 삶을 허락받았다. 첫 생이 지옥보다 더 잔혹했기에 죽음 뒤에 생은 그녀에게 역류했다.  열다섯은 사랑에 빠지기 쉬운 나이였다. 이가준은 그녀에게 있어 영원보다 완벽한 운명이었다. 죽음을 맞이한 순간 위목화는 인정할 수밖에 없었다. 그녀의 열다섯은 필연이 아니라 절망의 시작점이었다.  마침내 후회한 순간 두 번째 열다섯이 그녀를 찾아왔다. 이번엔 이제준의 청량한 연정이 그녀의 곁을 지켰다.  칠흑 같은 어둠 속에서도 그는 기꺼이 그녀의 빛이 되기를 희망했다. 실패할 리 없는 삶이었다.   복수 구원 기적.  어떤 말이 어울린다고 해도 좋았다. 다시 시작된 이 삶이야말로 그녀의 진짜 생이었다.,"['통쾌한', '처절한', '로맨스판타지', '가상시대물']"
2689,https://webtoon.kakao.com/content/대리애인/2689,대리애인,로맨스,2689.jpg,빨리 결혼해서 가족과 알콩달콩 사는 게 평생의 꿈이었던 해금은 결혼까지 4개월을 앞뒀다.  이제 완벽한 결혼식만을 남겨 두고 있는데..... 7년 사귄 남친이 바람이 났다.  엎친 데 덮친 격 설상가상 결혼식 전까지 각자 연애를 하자는 충격적인 제안을 걸어온다!  남친의 피눈물이 보고 싶어서 아니 돌아오길 바라서 대리애인을 세우기로 했다.  5살 연하에 동생 친구에 태생부터 모든 조건이 완벽한 DNA 우월남으로!  그런데... 동생같았던 놈이 자꾸 남자 향기를 뿜으며 그녀의 가슴을 설레게 하는데?!  넌 단지 대리애인일 뿐인데 난 결혼이 하고 싶은 여잔데 자꾸 다가오면 어떡하라고?!  익숙한 사랑 설레는 사랑 무엇이 사랑이며 독신 그리고 결혼 어떤 선택이 행복일까?  유쾌하게 질문을 던지고 설레며 답을 찾는 섹시코미디 로맨스!,"['설레는', '몰입되는', '로맨스', '로맨틱코미디물']"
2690,https://webtoon.kakao.com/content/그때-우리가-조아한/2690,그때 우리가 조아한,판타지 드라마,2690.jpg,소설가이자 출판사 CEO 최아란은 자신이 20년 전 상고짱과 평범한 여고생의 사랑을 다룬 소설로 대히트한 인소작가 조아한이라는 치부를 숨긴 채 출판사를 운영하고 있다.  어느 날 아란은 파혼 사실을 알리기 위해 어릴 때 살았던 부모님 댁을 찾았다가 정신을 잃으며 인터넷 소설의 세계인 ‘천양시’로 빨려 들어간다.  천양시는 현실과 전혀 다르다. 이혼했던 부모님이 다정하게 아란을 깨우고 말풍선 안에는 감정을 표현하는 이모티콘이 떠 있다. 맞춤법은 엉망! 클리셰 범벅! 아란은 얼떨결에 학교에 가면서 이곳이 인터넷 소설의 법칙이 끊임없이 일어나는 소설 속 세계라는 것을 눈치챈다.  내가 만든 세상이니 탈출할 수 있어! 탈출법을 모색하던 도중 친구 소영과 함께 시내에 가게 되고 오락실에서 상고 사천왕을 보게 된다. 아란은 계단에서 떨어지며 상고짱 강휘영 위로 넘어지게 되는데...  ‘아 안 돼! 여기서 넘어지면 떨어지는 자세와 상관없이 높은 확률로 상고 짱과 뽀뽀하게 되어버려!’,"['공감되는', '설레는', '판타지드라마', '성장물']"
2691,https://webtoon.kakao.com/content/내가-죄인이오/2691,내가 죄인이오,액션/무협,2691.jpg,금은방 사건을 일으킨 청소년들의 서로 목숨 건 다툼이 벌어지고 무리의 막내인 팽이만 홀로 살아남아 금붙이를 차지한다.  변두리로 밀려난 조직원 쌩닭과 두부는 팽이와 동맹 관계를 형성한다. 팽이는 예전 동료이자 마약 공급책인 복희와 접선하고 마약을 사들일 자금을 마련하기 위해 쌩닭 두부가 속한 조직의 돈을 탈취한다.  조직의 수장 조장춘은 내부 스파이를 색출하기 위해 쌩닭을 잡아들인다. 팽이는 마약 판매에 도움을 받기 위해서 복희와 다시 만나지만 컨트롤이 되지 않는 그녀 때문에 자꾸만 일이 커진다.  한편 마약상 덜덜이는 자신의 애인 복희와 팽이의 관계를 의심하여 더욱 의처증이 깊어져만 가는데...,"['긴장감있는', '몰입되는', '액션/무협', '조직/암흑가']"
2692,https://webtoon.kakao.com/content/공녀님의-이중생활/2692,공녀님의 이중생활,로맨스 판타지,2692.jpg,변신의 귀재 탈출의 대가. 제국을 떠들썩하게 만든 사형수 천재 사기꾼 ‘독사’에게 어느 날 전장의 폭군이라는 헥센 대공이 찾아왔다.  “야 너 나를 좀 도와야겠다.” “뭘 어떻게 도와드릴까요?” “내가 황제를 한번 해봐야겠다.” “……네?” ……네가요?  황족의 수치 북부의 미친 개 전장의 폭군. 뇌까지 근육으로 만들어졌다는 당신을 내가 무슨 수로요?  “너는 날 황제로 만들 방법을 찾아내야 해. 안 그러면 죽음뿐이거든.”  무사히 살아남고 싶은 그녀에게 걸린 성공 확률 극악의 생존 미션! 황실의 망나니를 황제로 만들어라!  ***  우리…… 연애 말고 일해야 하는 거 알죠?  “들리냐? 너랑 이렇게 붙어있으니까 심장이 정신 나간 새끼처럼 뛰고 있어. 독 부작용이지?” “…….” “그리고 너 보면 이 정신 나간 손모가지도 자꾸 움찔거려. 이렇게 닿고…… 싶은 것 같은데…….”  등에 닿은 렉시드의 손이 떨렸다. 그가 꽉 주먹 쥐는 게 느껴졌다.  “오해할까 봐 말하는데 네 몸을 더듬고 싶다는 뜻은 아니야.” “아 네.”  #환생 #능력여주 #사기꾼여주 #두뇌파여주 #육체파남주 #폭군남주 #지만 #내여자에게는따뜻하겠지,"['궁금하게하는', '유쾌한', '로맨스판타지', '환생물']"
2693,https://webtoon.kakao.com/content/아이고-폐하/2693,아이고 폐하!,로맨스 판타지,2693.jpg,#궁정로맨스 #판타지물 #다정남 #능력남 #능력녀 #여주중심  빵집 그랑그랑을 운영하며 평안한 나날을 보내던 시스티나는 어느 날 갑자기 황제가 되어달라는 부탁을 받게 된다. 얼렁뚱땅 황제가 되어 쏟아지는 일에 괴로운 그녀지만 빵집을 운영하던 노하우를 살려 지혜롭게 일을 해결해 가는데….  한편으로는 마녀의 인생에 있어서 가장 중요한 ‘운명 찾기’가 미뤄져서 초조하고 자신을 보좌하는 기사 레이딘 경이 신경 쓰여 알쏭달쏭한 매일을 보내는 시스티나!  사랑스러운 마녀는 과연 자신의 ‘운명’을 찾을 수 있을까?,"['발랄한', '귀여운', '로맨스판타지', '로맨틱코미디물']"
2694,https://webtoon.kakao.com/content/비선실세-레이디/2694,비선실세 레이디,로맨스 판타지,2694.jpg,"""역하렘 소설 속 여주인공의 하나뿐인 동생으로 빙의했다. 게다가 한 번 크케 앓다 깨어난 탓에 여주인공이 유난히 애지중지한다. 그걸 이용해서 언니에게 상처만 준 갱생불가 쓰레기 원작 남주를 물리쳤더니…….  '리리 안녕? 혹시 케이크 좋아하니?' '리리는 언니를 닮아서 정말 예쁘구나. 쿠키 먹지 않을래? 언니한테는 멋진 오빠가 줬다고 꼭 말해주고.' '이거 먹고 잠깐 저쪽으로 가 있지 않을래? 아저씨랑 언니랑 긴히 할 말이 있어서 그런데.'  어째서인지 다른 남주 후보들이 나에게 잘 보이지 못해 안달이다.   ***  """"못 생긴 애랑은 같이 안 놀아.""""  눈앞의 남자아이가 한껏 심통난 얼굴로 중얼거렸다.  어쭈. 그렇게 나온다 이거지? 이 구역 실세의 맛을 보여주지. 나는 언니의 옷자락을 슬며시 잡아 당기며 불퉁하게 뇌까렸다.  """"나 쟤 싫어. 그러니까 쟤 데려온 오빠도 싫어.""""  동시에 세드릭의 얼굴이 흡사 사망 선고를 들은 사람처럼 하얗게 질렸다.  #책빙의 #실세 뽀시래기 여주 #눈치 빠른 여주 #세계 제일 미인 자매 #자매가 차린 역하렘""","['귀여운', '따뜻한', '로맨스판타지', '빙의물']"
2695,https://webtoon.kakao.com/content/짐승같은-스캔들/2695,짐승같은 스캔들,로맨스,2695.jpg,"""청아함의 대표주자 국민 여배우 여고은 그리고 퇴폐미 넘치는 스캔들메이커 서범의.  사실 이 둘에게는 비밀이 있다. 소속사의 농간으로 '절친 연기'를 하고 있다는 것.  """"난 너랑 친구할 생각 없거든? 영.원.히."""" """"나도 없거든 친구 할 생각.""""  <절친 특집> 리얼리티 프로그램에서는 한없이 애틋하고 다정해 보이는 두 사람 하지만 이 모든 건 연기였다!  처음에는 분명 만날 때마다 으르렁대기 바빴던 둘.  프로그램을 촬영하면서 점점 더 가까워지고 범의를 싫어하던 고은의 마음에도 작은 변화가 생기기 시작하는데...  과연 이 둘은 오해를 풀고 '가짜 절친'에서 벗어나 '진짜 연인'이 될 수 있을까?""","['설레는', '에로틱한', '로맨스', '로맨틱코미디물']"
2696,https://webtoon.kakao.com/content/이-소원은-취소/2696,이 소원은 취소,로맨스 판타지,2696.jpg,"""""""진정한 나 자신을 찾아나가는 성장 로맨스 판타지!""""  아카데미를 졸업한 후 은둔형 외톨이 생활을 하고 있던 레미엘은 엄마의 성화에 못 이겨 아트라하시스 후작가의 파티에 참석한다.  그리고 그곳에서 그녀가 오랫동안 짝사랑해온 티리엘과 그녀의 룸메이트였던 베릴이 결혼을 발표하게 되는데….  충격에 휩싸인 레미엘이 '내가 베릴이었으면 좋겠다.' 라고 혼자 생각하는 그 순간 그녀의 목걸이가 갑자기 환하게 빛을 내더니 그녀는 그 자리에서 정신을 잃는다!  그리고 다시 눈을 떴을 때 어느새 레미엘은 과거 아카데미 시절의 베릴이 되어 있는데…!?""","['발랄한', '귀여운', '로맨스판타지', '성공성장물']"
2697,https://webtoon.kakao.com/content/어딜-봐요-매니저님/2697,어딜 봐요 매니저님,판타지 드라마,2697.jpg,"""“내가 죽었다고요?”  로드 매니저 면접 날 저승사자의 실수로 저승으로 끌려 들어간 김인준. 죽음을 피해 필사적으로 내달리던 그때 희미한 빛줄기와 함께 쿵!   """"뭐야? 꿈이라고? 그러기엔 너무 생생하잖아!""""  그런데 그날 이후 이상한 선들이 보이기 시작했다. 검은색 운명선과 흰색 운명선! 혹시 이 선들이 의미하는 게 내가 생각하는 게 맞는다면...! 내 손으로 톱스타를 만들겠다는 꿈을 이룰 수 있어! 이걸 어떻게 써먹으면 좋을지 이제 감이 왔다! 성공할 작품은 100%골라내고 실패할 작품은 100%걸러낸다!  100%적중률 운명의 선을 보는 신입 로드 매니저의 활약을 기대해주세요!""","['몰입되는', '긴장감있는', '판타지드라마', '힐링물']"
2698,https://webtoon.kakao.com/content/대영반/2698,대영반,액션/무협,2698.jpg,"""""""멈추시오 대영반!”   황제의 스승이자 백만금군을 양성한 무학의 대종사 그에겐 고금제일을 내려놓더라도 가야 할 길이 있었다.   더 이상 늙수그레한 외모와 새하얀 백발은 온데간데없었다.   칠흑의 머리카락을 휘날리는 청년만이 있을 뿐!   “이궐이라 하오.”    그윽한 다향이 핏빛 강호를 정화한다. 대영반 이궐의 행보에 주목하라!""","['역동적인', '감동적인', '액션/무협', '반로환동']"
2699,https://webtoon.kakao.com/content/황제의-연인/2699,황제의 연인,로맨스,2699.jpg,어린 나이에 해월국 제일의 보물 '귀사검'을 번쩍 들어 하늘이 내린 성군임을 인정받고도 정작 본인은 그 사실을 모른 채 숨어 살 수밖에 없었던 장 건. 그가 수많은 시련과 숱한 지옥을 견뎌 드디어 황제가 되었다.  개인의 감정을 죽여버리고 살아가던 그는 오래전 연인이던 '백초아'를 다시 만나게 된다. 6년 전 초아의 아버지의 배신으로 가솔이 죽임을 당하고 본인 또한 죽음의 위기에서 탈출했으나 가문의 멸문을 막지 못했고 혼인까지 약속했던 초아 또한 흔적도 없이 사라졌었다. 이해할 의지가 없던 오해 속의 배신자인 그녀를 다시는 보지 않으려 했건만 마음은 결심과 다르게 자꾸만 발길을 그녀 앞으로 이끈다!  헛소리 100 번 헛짓 100번 끝에 드디어 자신의 마음을 인정한 건은 초아를 향해 직진하려 하지만 정작 초아는 더 이상 그를 받아줄 마음이 없다.  대륙의 황제임에도? 응. 너를 다 용서한대도? 응.  너무 소중해서 포기한다는 헛소리를 되뇌며 인연인지 악연인지 모를 정도로 답답하게 얽혀있는 두 사람. 과연 두 사람은 장애물 종합세트를 넘어 사랑 앞에서 이기적이 될 수 있을까?,"['가슴먹먹한', '설레는', '로맨스', '가상시대물']"
2700,https://webtoon.kakao.com/content/나의-자리/2700,나의 자리,로맨스 판타지,2700.jpg,감금된 왕녀 ‘아셰’. 5년 뒤에 있을 처벌 판결을 기다리는 그녀에게 어린 시절 만났던 제국의 2황자 ‘이단’이 찾아온다. 서로를 믿지 못하고 합의된 계산만을 주고받는 관계 속에서 아셰는 이단에게 은밀한 제안을 건넨다.,"['몰입되는', '슬픈', '로맨스판타지', '성공성장물']"
2701,https://webtoon.kakao.com/content/재앙급-영웅님이-귀환하셨다/2701,재앙급 영웅님이 귀환하셨다,학원/판타지,2701.jpg,지상에 최강의 영웅이 있었다.  “하지만 죽었잖아. 우리가 죽인 놈이 어떻게 돌아와?” “그러게. 돌아올 수 있으면 한번 돌아와 보라지.”  그런데 20년 만에 진짜 돌아와 버렸다?  “뭘 그리 놀래? 왜. 양심에 찔릴 짓이라도 하셨나?”  이 XX들. 가만 안 둔다.,"['압도되는', '통쾌한', '학원/판타지', '복수물']"
2702,https://webtoon.kakao.com/content/악녀-카루나가-작아졌어요/2702,악녀 카루나가 작아졌어요,로맨스 판타지,2702.jpg,카루나는 클레이엔이라는 여자를 황태자의 약혼녀로 만들기 위해 그 여자의 대역으로 연기하며 살아왔다. 그리고 대망에 고생길로 만들어낸 결과로 약혼자가 될 것이라는 선포하는 날이 다가왔다. 무도회를 즐기며 대역으로 살아왔던 인생을 마무리를 지으려고 하는 찰나 증거 인멸 입막음을 위한 귀족의 뒤처리로 인해 배에 칼을 맞아 죽음의 위기가 찾아왔다. 하지만 준비가 철저한 악녀 카루나는 미리 준비해둔 마법의 약을 먹게 되었고 그 약으로 인해 몸이 작아지면서 어려진 모습이 되었다. 어려진 모습으로 귀족에게 발각되지 않은 채 숨죽이며 사는 그녀에게 한 마리 늑대가 난데없이 나타났다. 그 늑대는 카루나에게 반려자라며 다가오게 되는데...,"['발랄한', '설레는', '로맨스판타지', '회귀물']"
2703,https://webtoon.kakao.com/content/샤먼/2703,샤먼,판타지 드라마,2703.jpg,이 세계는 아주 오래전 정령과 인간이 공존하던 땅이었다. 하지만 ‘커스’라는 한 타락한 정령이 인간과의 공존을 용납하지 못하고 거대한 전쟁을 일으킨다. 기나긴 싸움 끝에 커스는 봉인 당했고 그와 같이 정령의 문명 또한 멸망하였다. 이로 인해 정령들의 육체는 사라지고 그들의 정신과 기운만이 세상에 떠돌게 된다.  이후 인간이 주인이 된 세계. 오랜 시간이 지나고 극소수의 인간들 중에서 ‘정령의 가호’를 받은 아이들이 태어나기 시작했다. 이 아이들은 몸에 특이한 문신을 발현시킬 수 있었는데 이를 ‘진’이라한다. 진은 세상에 떠도는 정령의 정신들과 소통할 수 있는 유일한 매개체였고 인간들은 진을 통해 정령의 힘을 빌려 초자연적인 능력을 사용할 수 있었다. 이러한 초자연적 능력을 ‘주술’이라 했으며 이 힘을 다루는 자들을 ‘주술사’라 불렀다.  인간들은 한 지하유적에서 몇 천 년 동안 봉인되어 있었던 ‘커스’를 발견하는데 정부는 봉인된 커스 안에서 느껴지는 위험한 힘 때문에 사람들의 접근 및 연구 자체를 금지시켰다.  하지만 이 힘에 매료된 몇몇 인간들은 ‘워록’이라는 단체를 만들어 봉인된 커스를 빼돌리는데 성공하고 결국엔 비밀리에 커스를 완전히 부활시키기 위한 계략을 꾸민다.  그리고 이에 맞서는 수많은 엘리트 주술사들이 모인 정부 집단. ‘국가 주술사 협회’. 커스를 부활시키려는 워록과 이를 저지하려는 주술사 협회간의 싸움이 시작된다.,"['몰입되는', '환상적인', '판타지드라마', '레벨업물']"
